DateHeure(UTC);DateHeure;TTW;Latitude;Longitude;HDG;TWA;MODE;BestUpVMG;BestDwnVMG;Speed(kt);TWD;TWS(kt);DTG(nm);DTF(nm);Voile;EffetBoost;DureeChangementVoile;RatioChangementVoile;DureeChangementAmure;RatioChangementAmure;CoeffDuree;PerteEnergie;GainEnergie;EnergieFinIteration
2025-05-12 14:02;2025-05-12 16:02;T+05:30;47,6867908806227;-5,40626523906364;235;-81;HDG;47;140;5,70;154;2,53;47,57;6937,96;Code 0;;;;;;;;1,92;100,00
2025-05-12 14:12;2025-05-12 16:12;T+05:40;47,6778187344444;-5,42529733432087;238;-80;HDG;47;140;5,47;157;2,40;48,48;6937,09;Code 0;;;;;;;;1,93;100,00
2025-05-12 14:22;2025-05-12 16:22;T+05:50;47,6699319659258;-5,44404108052616;242;-81;HDG;47;140;5,24;161;2,28;49,32;6936,28;Code 0;;;;;;;;1,93;100,00
2025-05-12 14:32;2025-05-12 16:32;T+06:00;47,6633018982286;-5,46255630073669;250;-86;HDG;47;140;5,01;164;2,17;50,11;6935,54;Code 0;;;;;;;;1,94;100,00
2025-05-12 14:42;2025-05-12 16:42;T+06:10;47,658711014824;-5,48128317108959;259;-92;HDG;47;140;4,77;167;2,06;50,81;6934,89;Code 0;;;;;;;;1,94;100,00
2025-05-12 14:52;2025-05-12 16:52;T+06:20;47,656274633251;-5,49989063148377;247;-76;HDG;47;140;4,56;170;1,96;51,41;6934,36;Code 0;;;;;;;;1,94;100,00
2025-05-12 15:02;2025-05-12 17:02;T+06:30;47,6515930517345;-5,5162633218456;238;-63;HDG;47;140;3,86;175;1,82;52,06;6933,76;Code 0;;;;;;;;1,95;100,00
2025-05-12 15:12;2025-05-12 17:12;T+06:40;47,6462508308719;-5,52895370642403;253;-76;HDG;47;140;3,42;177;1,54;52,64;6933,22;Code 0;;;;;;;;1,96;100,00
2025-05-12 15:22;2025-05-12 17:22;T+06:50;47,643649407127;-5,54158292381088;245;-63;HDG;47;140;2,79;181;1,26;53,10;6932,81;Code 0;;;;;;;;1,97;100,00
2025-05-12 15:32;2025-05-12 17:32;T+07:00;47,6407904254761;-5,5506825979581;251;-63;HDG;47;140;2,14;188;1,00;53,47;6932,46;Code 0;;;;;;;;1,97;100,00
2025-05-12 15:42;2025-05-12 17:42;T+07:10;47,6389295211299;-5,5587034163229;271;-70;HDG;47;140;2,22;200;0,78;53,77;6932,19;Code 0;;;;;;;;1,98;100,00
2025-05-12 15:52;2025-05-12 17:52;T+07:20;47,6390324579717;-5,56745843166244;284;-61;HDG;47;140;2,12;222;0,62;54,01;6932,00;Code 0;;;;;;;;1,98;100,00
2025-05-12 16:02;2025-05-12 18:02;T+07:30;47,6402372039523;-5,57462984677056;195;57;HDG;47;140;2,01;251;0,60;54,15;6931,91;Code 0;;;;120;0,5;0,50;15,18;1,99;86,80
2025-05-12 16:12;2025-05-12 18:12;T+07:40;47,6350313802055;-5,576699927795;210;64;HDG;47;140;2,15;274;0,69;54,44;6931,60;Code 0;;;;;;;;1,98;88,79
2025-05-12 16:22;2025-05-12 18:22;T+07:50;47,6296729027218;-5,58129071585749;219;72;HDG;47;140;2,25;290;0,89;54,80;6931,23;Code 0;;;;;;;;1,98;90,76
2025-05-12 16:32;2025-05-12 18:32;T+08:00;47,6246252512892;-5,58735559840338;223;78;HDG;47;140;2,74;300;1,16;55,19;6930,84;Code 0;;;;;;;;1,97;92,73
2025-05-12 16:42;2025-05-12 18:42;T+08:10;47,6185118216526;-5,59581340863879;231;76;HDG;47;140;3,42;306;1,51;55,69;6930,35;Code 0;;;;;;;;1,96;94,69
2025-05-12 16:52;2025-05-12 18:52;T+08:20;47,6117756851703;-5,60815308886124;250;60;HDG;47;140;4,01;310;1,94;56,32;6929,74;Code 0;;;;;;;;1,95;96,64
2025-05-12 17:02;2025-05-12 19:02;T+08:30;47,6074201595515;-5,62590245940712;247;65;HDG;47;140;5,41;312;2,47;57,00;6929,13;Code 0;;;;;;;;1,93;98,56
2025-05-12 17:12;2025-05-12 19:12;T+08:40;47,6008845335242;-5,64873720921773;243;70;HDG;47;140;6,89;313;3,13;57,92;6928,30;Code 0;;;;;;;;1,90;100,00
2025-05-12 17:22;2025-05-12 19:22;T+08:50;47,5910959868701;-5,67722401886279;242;71;HDG;47;140;8,94;313;3,97;59,14;6927,18;Code 0;;;;;;;;1,86;100,00
2025-05-12 17:32;2025-05-12 19:32;T+09:00;47,5781225312819;-5,71339612446829;241;72;HDG;47;140;11,45;313;5,06;60,72;6925,73;Code 0;;;;;;;;1,81;100,00
2025-05-12 17:42;2025-05-12 19:42;T+09:10;47,5626900155949;-5,75463553394474;240;73;HDG;47;141;13,83;312;6,43;62,55;6924,04;Code 0;;;;;;;;1,72;100,00
2025-05-12 17:52;2025-05-12 19:52;T+09:20;47,5434635852479;-5,80394121319466;230;84;HDG;41;146;15,74;313;8,46;64,77;6921,99;Code 0;;;;;;;;1,56;100,00
2025-05-12 18:02;2025-05-12 20:02;T+09:30;47,5153517778076;-5,85352660016693;230;84;HDG;41;142;17,29;313;10,58;67,39;6919,49;Code 0;;;;;;;;1,37;100,00
2025-05-12 18:12;2025-05-12 20:12;T+09:40;47,4844588149956;-5,9079834882231;223;90;HDG;38;145;18,71;313;12,04;70,26;6916,74;Code 0;;;;;;;;1,24;100,00
2025-05-12 18:22;2025-05-12 20:22;T+09:50;47,4464419837996;-5,96038807672932;228;86;HDG;36;145;18,93;313;12,98;73,37;6913,67;Code 0;;;;;;;;1,15;100,00
2025-05-12 18:32;2025-05-12 20:32;T+10:00;47,411237767105;-6,01813937933216;221;92;HDG;36;145;19,48;313;13,20;76,51;6910,63;Code 0;;;;;;;;1,14;100,00
2025-05-12 18:42;2025-05-12 20:42;T+10:10;47,3703800270076;-6,07056663262593;222;90;HDG;38;145;18,88;311;12,28;79,75;6907,42;Code 0;;;;;;;;1,21;100,00
2025-05-12 18:52;2025-05-12 20:52;T+10:20;47,3313811312691;-6,12236137347972;229;81;HDG;39;144;17,68;309;11,47;82,88;6904,32;Code 0;;;;;;;;1,29;100,00
2025-05-12 19:02;2025-05-12 21:02;T+10:30;47,2991423267623;-6,17702540697303;232;75;HDG;41;142;16,85;306;10,75;85,82;6901,49;Code 0;;;;;;;;1,35;100,00
2025-05-12 19:12;2025-05-12 21:12;T+10:40;47,2703152541047;-6,23137813241199;232;71;HDG;43;140;16,19;302;10,17;88,61;6898,84;Code 0;;;;;;;;1,41;100,00
2025-05-12 19:22;2025-05-12 21:22;T+10:50;47,2426219399891;-6,28356681990934;224;75;HDG;44;140;16,54;299;10,07;91,28;6896,30;Code 0;;;;;;;;1,42;100,00
2025-05-12 19:32;2025-05-12 21:32;T+11:00;47,2095590726794;-6,3305538229408;228;69;HDG;43;140;15,98;296;10,16;94,03;6893,60;Code 0;;;;;;;;1,41;100,00
2025-05-12 19:42;2025-05-12 21:42;T+11:10;47,1798411271816;-6,37909547184022;219;75;HDG;43;141;16,64;294;10,30;96,69;6891,04;Code 0;;;;;;;;1,40;100,00
2025-05-12 19:52;2025-05-12 21:52;T+11:20;47,1439028750383;-6,42187334209832;220;73;HDG;41;142;16,54;292;10,52;99,44;6888,28;Code 0;;;;;;;;1,38;100,00
2025-05-12 20:02;2025-05-12 22:02;T+11:30;47,1087010623746;-6,46526230850416;219;72;HDG;41;143;16,58;291;10,83;102,18;6885,55;Code 0;;;;;;;;1,35;100,00
2025-05-12 20:12;2025-05-12 22:12;T+11:40;47,0728949768822;-6,50782609617285;219;71;HDG;41;144;16,67;289;11,23;104,93;6882,81;Code 0;;;;;;;;1,31;100,00
2025-05-12 20:22;2025-05-12 22:22;T+11:50;47,0368982634959;-6,55058757605013;220;70;HDG;38;144;16,80;289;11,67;107,69;6880,06;Code 0;;;;;;;;1,27;100,00
2025-05-12 20:32;2025-05-12 22:32;T+12:00;47,001136992232;-6,59457717447322;226;64;HDG;38;145;16,34;289;12,16;110,47;6877,28;Code 0;;;;;;;;7,35;100,00
2025-05-12 21:32;2025-05-12 23:32;T+13:00;46,8109835311321;-6,88244318847201;232;63;HDG;40;144;15,89;295;11,39;126,86;6861,35;Code 0;;;;;;;;7,77;100,00
2025-05-12 22:32;2025-05-13 00:32;T+14:00;46,6477495890432;-7,18684765164794;228;67;HDG;44;140;15,63;295;9,88;142,61;6846,41;Code 0;;;;;;;;8,60;100,00
2025-05-12 23:32;2025-05-13 01:32;T+15:00;46,4791810703568;-7,45882480525313;216;65;HDG;41;147;14,66;281;8,45;157,68;6831,91;Code 0;;;;;;;;9,37;100,00
2025-05-13 00:32;2025-05-13 02:32;T+16:00;46,2886883384522;-7,65927963446293;216;60;HDG;47;141;13,09;276;6,55;171,61;6817,84;Code 0;;;;;;;;10,26;100,00
2025-05-13 01:32;2025-05-13 03:32;T+17:00;46,1231197595291;-7,83296206563111;216;62;HDG;47;140;11,29;278;5,32;183,74;6805,62;Code 0;;;;;;;;10,74;100,00
2025-05-13 02:32;2025-05-13 04:32;T+18:00;45,9638054965962;-7,99959733472093;216;72;HDG;47;140;13,62;287;6,22;195,44;6793,86;Code 0;;;;;;;;10,40;100,00
2025-05-13 03:32;2025-05-13 05:32;T+19:00;45,7837478319028;-8,1873365322427;207;63;HDG;47;140;13,00;270;6,16;208,67;6780,57;Jib;;210;0,5;;;0,50;33,78;10,42;76,64
2025-05-13 04:32;2025-05-13 06:32;T+20:00;45,6068136525274;-8,31632088320235;199;55;HDG;47;141;12,18;253;6,46;220,16;6768,71;Jib;;;;;;;;10,30;86,93
2025-05-13 05:32;2025-05-13 07:32;T+21:00;45,4192293754586;-8,40843740442411;199;48;HDG;43;147;12,17;247;7,52;231,17;6757,10;Jib;;;;;;;;9,82;96,76
2025-05-13 06:32;2025-05-13 08:32;T+22:00;45,2237681421802;-8,50409497364684;195;50;HDG;41;146;13,04;245;8,52;242,74;6745,00;Jib;;;;;;;;9,33;100,00
2025-05-13 07:32;2025-05-13 09:32;T+23:00;45,0118293746882;-8,5845188643549;195;49;HDG;41;142;13,61;243;10,52;254,78;6732,37;Jib;;;;;;;;8,25;100,00
2025-05-13 08:32;2025-05-13 10:32;T+24:00;44,791588065791;-8,66777686786808;195;49;HDG;41;143;13,77;244;10,89;267,41;6719,25;Jib;;;;;;;;8,05;100,00
2025-05-13 09:32;2025-05-13 11:32;T+25:00;44,5686094234148;-8,75174636507244;195;51;HDG;44;140;13,74;245;9,95;280,29;6705,96;Jib;;;;;;;;8,56;100,00
2025-05-13 10:32;2025-05-13 12:32;T+26:00;44,3518926780305;-8,8330518048917;191;53;HDG;41;141;13,58;244;9,01;292,90;6693,03;Jib;;;;;;;;9,07;100,00
2025-05-13 11:32;2025-05-13 13:32;T+27:00;44,1320088253193;-8,89267426777771;187;55;HDG;41;147;13,48;241;8,30;305,24;6680,41;Jib;;;;;;;;9,44;100,00
2025-05-13 12:32;2025-05-13 14:32;T+28:00;43,9125923754406;-8,93011727669676;191;52;HDG;44;147;12,58;242;7,35;317,13;6668,29;Jib;;;;;;;;9,90;100,00
